PdmarticleID;ExternalKey;Product level;Product name;Marketing range;Marketing item group;ParentID;Label;ERP code;Shortname;StateID;show_in_2024
42960;IDUB006600600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-06150/EA;IDUB006600600;AAD-06150/EA;Product Workflow 2.0 - Blocked;no
43106;IDUC019600600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-19150/EA;IDUC019600600;AAD-19150/EA;Product Workflow 2.0 - Blocked;no
43222;IDUB025600600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-25150/EA;IDUB025600600;AAD-25150/EA;;no
43506;IDUB009600600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-09150/EA;IDUB009600600;AAD-09150/EA;;no
43508;IDUB013600600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-13150/EA;IDUB013600600;AAD-13150/EA;;no
43514;IDUB032600600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-32150/EA;IDUB032600600;AAD-32150/EA;;no
43543;IDUB009700600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-09100/A;IDUB009700600;AAD-09100/A;Product Workflow 2.0 - Blocked;no
43575;IDUB013700600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-13100/A;IDUB013700600;AAD-13100/A;Product Workflow 2.0 - Blocked;no
800107;IDUB00960060K;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-09150/EAK;IDUB00960060K;AAD-09150/EAK;Product Workflow 2.0 - Initialisation - Item;no
800108;IDUB01360060K;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-13150/EA;IDUB01360060K;AAD-13150/EA;Product Workflow 2.0 - Initialisation - Item;no
800109;IDUB01960060K;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-19150/EA;IDUB01960060K;AAD-19150/EA;Product Workflow 2.0 - Initialisation - Item;no
800110;IDUB02560060K;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-25150/EAK;IDUB02560060K;AAD-25150/EAK;Product Workflow 2.0 - Initialisation - Item;no
800111;IDUB03260060K;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-32150/EAK;IDUB03260060K;AAD-32150/EAK;Product Workflow 2.0 - Initialisation - Item;no
800114;IDUB00660060K;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-06150/EAK;IDUB00660060K;AAD-06150/EAK;Product Workflow 2.0 - Initialisation - Item;no
40243;I0F113TT00010BM020;Group classification;ArmaFlex CT;Tube – standard (NBR);20 mm;40242;20 mm;;;Product Workflow 2.0 - Blocked;no
40244;I0F113TT00010BM025;Group classification;ArmaFlex CT;Tube – standard (NBR);25 mm;40242;25 mm;;;Product Workflow 2.0 - Blocked;no
40245;I0F113TT00010BM032;Group classification;ArmaFlex CT;Tube – standard (NBR);32 mm;40242;32 mm;;;Product Workflow 2.0 - Blocked;no
43537;IROEL13120950;Item;ArmaFlex Pro;Sheet – precovered (NBR with glass cloth and aluminium);Not relevant;40436;ARO-13120/AL;IROEL13120950;ARO-13120/AL;;no
43539;IROEL19120950;Item;ArmaFlex Pro;Sheet – precovered (NBR with glass cloth and aluminium);Not relevant;40436;ARO-19120/AL;IROEL19120950;ARO-19120/AL;;no
43540;IROEL25120950;Item;ArmaFlex Pro;Sheet – precovered (NBR with glass cloth and aluminium);Not relevant;40436;ARO-25120/AL;IROEL25120950;ARO-25120/AL;;no
42966;IROEL25120650;Item;ArmaFlex Pro;Sheet – precovered (NBR with glass cloth and aluminium) self-adhesive;Not relevant;40437;ARO-25120/A-AL;IROEL25120650;ARO-25120/A-AL;;no
43536;IROEL13120650;Item;ArmaFlex Pro;Sheet – precovered (NBR with glass cloth and aluminium) self-adhesive;Not relevant;40437;ARO-13120/A-AL;IROEL13120650;ARO-13120/A-AL;;no
43538;IROEL19120650;Item;ArmaFlex Pro;Sheet – precovered (NBR with glass cloth and aluminium) self-adhesive;Not relevant;40437;ARO-19120/A-AL;IROEL19120650;ARO-19120/A-AL;;no
37266;IPULS10043;Item;ArmaFlex Ultra;Sheet – standard (Neoprene (Cr) polymer);Not relevant;36558;IPULS10043;IPULS10043;IPULS10043;;no
37268;IPULS12043;Item;ArmaFlex Ultra;Sheet – standard (Neoprene (Cr) polymer);Not relevant;36558;IPULS12043;IPULS12043;IPULS12043;;no
39807;IPUAS10043;Item;ArmaFlex Ultra;Sheet – standard (Neoprene (Cr) polymer) with self-adhesive;Not relevant;40022;IPUAS10043;IPUAS10043;IPUAS10043;;no
39808;IPUAS12043;Item;ArmaFlex Ultra;Sheet – standard (Neoprene (Cr) polymer) with self-adhesive;Not relevant;40022;IPUAS12043;IPUAS12043;IPUAS12043;;no
37264;IPULR10040;Item;ArmaFlex Ultra;Roll – standard (Neoprene (Cr) polymer);Not relevant;36559;IPULR10040;IPULR10040;IPULR10040;;no
37265;IPULR12040;Item;ArmaFlex Ultra;Roll – standard (Neoprene (Cr) polymer);Not relevant;36559;IPULR12040;IPULR12040;IPULR12040;;no
40024;I0F159TT00NE0GI012;Group classification;ArmaFlex Ultra;Tube – standard (Neoprene (Cr) polymer);1/2 inch;40023;1/2 inch;;;Product Workflow 2.0 - Blocked;no
40025;I0F159TT00NE0GI100;Group classification;ArmaFlex Ultra;Tube – standard (Neoprene (Cr) polymer);1 inch;40023;1 inch;;;Product Workflow 2.0 - Blocked;no
21471;I0F353TT00010BM013;Group classification;LT/ArmaFlex Industrial;Tube – standard (NBR);13 mm;21470;13 mm;;;Product Workflow 2.0 - Blocked;no
21476;I0F353TT00010BM019;Group classification;LT/ArmaFlex Industrial;Tube – standard (NBR);19 mm;21470;19 mm;;;Product Workflow 2.0 - Blocked;no
21472;I0F353TT00010BM025;Group classification;LT/ArmaFlex Industrial;Tube – standard (NBR);25 mm;21470;25 mm;;;Product Workflow 2.0 - Blocked;no
21474;I0F353LL00010BM040;Group classification;LT/ArmaFlex Industrial;Coil (NBR);40 mm;21473;40 mm;;;Product Workflow 2.0 - Blocked;no
32067;ILTIM13500000;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-13X99/E;ILTIM13500000;LTI-13X99/E;;no
32069;ILTIM19500000;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-19X99/E;ILTIM19500000;LTI-19X99/E;;no
32080;ILTIM25500000;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-25X99/E;ILTIM25500000;LTI-25X99/E;;no
32081;ILTIM25500300;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-25X99/E;ILTIM25500300;LTI-25X99/E;;no
32082;ILTIM32500000;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-32X99/E;ILTIM32500000;LTI-32X99/E;;no
32083;ILTIM40500000;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-40X99/E;ILTIM40500000;LTI-40X99/E;;no
32489;ILTIM13500300;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-13X99/E;ILTIM13500300;LTI-13X99/E;;no
32514;ILTIM25500400;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-25X99/E;ILTIM25500400;LTI-25X99/E;;no
32515;ILTIM32500300;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-32X99/E;ILTIM32500300;LTI-32X99/E;;no
38278;ILTIM40500800;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-40MM/E-10;ILTIM40500800;LTI-40MM/E-10;;no
38279;ILTIM50500800;Item;LT/ArmaFlex Industrial;Roll – standard (NBR);Not relevant;32797;LTI-50MM/E-8;ILTIM50500800;LTI-50MM/E-8;;no
21479;I0F015TT00020BM009;Group classification;NH/ArmaFlex Smart;Tube – standard (EPDM);9 mm;20838;9 mm;;;Product Workflow 2.0 - Approved;no
21477;I0F015TT00020BM013;Group classification;NH/ArmaFlex Smart;Tube – standard (EPDM);13 mm;20838;13 mm;;;Product Workflow 2.0 - Approved;no
21478;I0F015TT00020BM019;Group classification;NH/ArmaFlex Smart;Tube – standard (EPDM);19 mm;20838;19 mm;;;Product Workflow 2.0 - Approved;no
21480;I0F015TT00020BM025;Group classification;NH/ArmaFlex Smart;Tube – standard (EPDM);25 mm;20838;25 mm;;;Product Workflow 2.0 - Approved;no
21481;I0F015TT00020BM032;Group classification;NH/ArmaFlex Smart;Tube – standard (EPDM);32 mm;20838;32 mm;;;Product Workflow 2.0 - Approved;no
24134;I0F015TT0A020BM013;Group classification;NH/ArmaFlex Smart;Tube – self-seal (EPDM);13 mm;24133;13 mm;;;Product Workflow 2.0 - Blocked;no
24135;I0F015TT0A020BM019;Group classification;NH/ArmaFlex Smart;Tube – self-seal (EPDM);19 mm;24133;19 mm;;;Product Workflow 2.0 - Blocked;no
33276;I0F015TTO0020BM013;Group classification;NH/ArmaFlex Smart;Tube – slit (EPDM);13 mm;20839;13 mm;;;Product Workflow 2.0 - Blocked;no
33277;I0F015TTO0020BM019;Group classification;NH/ArmaFlex Smart;Tube – slit (EPDM);19 mm;20839;19 mm;;;Product Workflow 2.0 - Blocked;no
33278;I0F015TTO0020BM025;Group classification;NH/ArmaFlex Smart;Tube – slit (EPDM);25 mm;20839;25 mm;;;Product Workflow 2.0 - Blocked;no
33279;I0F015TTO0020BM032;Group classification;NH/ArmaFlex Smart;Tube – slit (EPDM);32 mm;20839;32 mm;;;Product Workflow 2.0 - Blocked;no
29740;INHSM06500000;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM);Not relevant;20840;NHS-06-99/E;INHSM06500000;NHS-06-99/E;Product Workflow 2.0 - Approved;yes
29754;INHSM03500000;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM);Not relevant;20840;NHS-03-99/E;INHSM03500000;NHS-03-99/E;Product Workflow 2.0 - Approved;yes
29757;INHSM10500000;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM);Not relevant;20840;NHS-10-99/E;INHSM10500000;NHS-10-99/E;Product Workflow 2.0 - Approved;yes
29786;INHSM19500000;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM);Not relevant;20840;NHS-19-99/E;INHSM19500000;NHS-19-99/E;Product Workflow 2.0 - Approved;yes
29798;INHSM25500000;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM);Not relevant;20840;NHS-25-99/E;INHSM25500000;NHS-25-99/E;Product Workflow 2.0 - Approved;yes
29834;INHSM32500000;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM);Not relevant;20840;NHS-32-99/E;INHSM32500000;NHS-32-99/E;Product Workflow 2.0 - Approved;yes
30587;INHSM13500000;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM);Not relevant;20840;NHS-13-99/E;INHSM13500000;NHS-13-99/E;Product Workflow 2.0 - Approved;yes
29735;INHSM06500600;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM) with self-adhesive;Not relevant;20841;NHS-06-99/EA;INHSM06500600;NHS-06-99/EA;Product Workflow 2.0 - Approved;yes
29749;INHSM03500600;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM) with self-adhesive;Not relevant;20841;NHS-03-99/EA;INHSM03500600;NHS-03-99/EA;Product Workflow 2.0 - Approved;yes
29756;INHSM10500600;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM) with self-adhesive;Not relevant;20841;NHS-10-99/EA;INHSM10500600;NHS-10-99/EA;Product Workflow 2.0 - Approved;yes
29762;INHSM13500600;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM) with self-adhesive;Not relevant;20841;NHS-13-99/EA;INHSM13500600;NHS-13-99/EA;Product Workflow 2.0 - Approved;yes
29795;INHSM19500600;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM) with self-adhesive;Not relevant;20841;NHS-19-99/EA;INHSM19500600;NHS-19-99/EA;Product Workflow 2.0 - Approved;yes
29821;INHSM32500600;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM) with self-adhesive;Not relevant;20841;NHS-32-99/EA;INHSM32500600;NHS-32-99/EA;Product Workflow 2.0 - Approved;yes
30590;INHSM25500600;Item;NH/ArmaFlex Smart;Sheet – standard (EPDM) with self-adhesive;Not relevant;20841;NHS-25-99/EA;INHSM25500600;NHS-25-99/EA;Product Workflow 2.0 - Approved;yes
30495;INHSM00900000;Item;NH/ArmaFlex Smart;Tape (EPDM) with self-adhesive – insulation;Not relevant;20842;NHS-TAPE;INHSM00900000;NHS-TAPE;Product Workflow 2.0 - Approved;yes
35447;I0F218TT00010BM009;Group classification;ArmaFlex SE;Tube – standard (NBR);9 mm;35446;9 mm;;;Product Workflow 2.0 - Blocked;no
35448;I0F218TT00010BM013;Group classification;ArmaFlex SE;Tube – standard (NBR);13 mm;35446;13 mm;;;Product Workflow 2.0 - Blocked;no
35449;I0F218TT00010BM019;Group classification;ArmaFlex SE;Tube – standard (NBR);19 mm;35446;19 mm;;;Product Workflow 2.0 - Blocked;no
35450;I0F218TT00010BM025;Group classification;ArmaFlex SE;Tube – standard (NBR);25 mm;35446;25 mm;;;Product Workflow 2.0 - Blocked;no
35451;I0F218TT00010BM032;Group classification;ArmaFlex SE;Tube – standard (NBR);32 mm;35446;32 mm;;;Product Workflow 2.0 - Blocked;no
35453;I0F218TT0A010BM009;Group classification;ArmaFlex SE;Tube – self-seal (NBR);9 mm;35452;9 mm;;;Product Workflow 2.0 - Blocked;no
35454;I0F218TT0A010BM013;Group classification;ArmaFlex SE;Tube – self-seal (NBR);13 mm;35452;13 mm;;;Product Workflow 2.0 - Blocked;no
35455;I0F218TT0A010BM019;Group classification;ArmaFlex SE;Tube – self-seal (NBR);19 mm;35452;19 mm;;;Product Workflow 2.0 - Blocked;no
35456;I0F218TT0A010BM025;Group classification;ArmaFlex SE;Tube – self-seal (NBR);25 mm;35452;25 mm;;;Product Workflow 2.0 - Blocked;no
35444;I0F218LL00010BM009;Group classification;ArmaFlex SE;Coil (NBR);9 mm;35443;9 mm;;;Product Workflow 2.0 - Blocked;no
35445;I0F218LL00010BM013;Group classification;ArmaFlex SE;Coil (NBR);13 mm;35443;13 mm;;;Product Workflow 2.0 - Blocked;no
35862;ISEMC13500000;Item;ArmaFlex SE;Roll – standard (ArmaPrene);Not relevant;35458;AF-SE-13-99/E;ISEMC13500000;AF-SE-13-99/E;;no
35897;ISEMC19500000;Item;ArmaFlex SE;Roll – standard (ArmaPrene);Not relevant;35458;AF-SE-19-99/E;ISEMC19500000;AF-SE-19-99/E;;no
35923;ISEMC25500000;Item;ArmaFlex SE;Roll – standard (ArmaPrene);Not relevant;35458;AF-SE-25-99/E;ISEMC25500000;AF-SE-25-99/E;;no
35938;ISEMC32500000;Item;ArmaFlex SE;Roll – standard (ArmaPrene);Not relevant;35458;AF-SE-32-99/E;ISEMC32500000;AF-SE-32-99/E;;no
35863;ISEMC13500600;Item;ArmaFlex SE;Roll – standard (ArmaPrene) with self-adhesive;Not relevant;35459;AF-SE-13-99/EA;ISEMC13500600;AF-SE-13-99/EA;;no
35898;ISEMC19500600;Item;ArmaFlex SE;Roll – standard (ArmaPrene) with self-adhesive;Not relevant;35459;AF-SE-19-99/EA;ISEMC19500600;AF-SE-19-99/EA;;no
35926;ISEMC25500600;Item;ArmaFlex SE;Roll – standard (ArmaPrene) with self-adhesive;Not relevant;35459;AF-SE-25-99/EA;ISEMC25500600;AF-SE-25-99/EA;;no
35939;ISEMC32500600;Item;ArmaFlex SE;Roll – standard (ArmaPrene) with self-adhesive;Not relevant;35459;AF-SE-32-99/EA;ISEMC32500600;AF-SE-32-99/EA;;no
35764;ISEMC00900000;Item;ArmaFlex SE;Tape (ArmaPrene) with self-adhesive – insulation;Not relevant;35460;AF-SE-TAPE;ISEMC00900000;AF-SE-TAPE;;no
33417;INHSC13700000;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium);Not relevant;33413;NHSC-13-99;INHSC13700000;NHSC-13-99;;no
33419;INHSC19700000;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium);Not relevant;33413;NHSC-19-99;INHSC19700000;NHSC-19-99;;no
33421;INHSC25700000;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium);Not relevant;33413;NHSC-25-99;INHSC25700000;NHSC-25-99;;no
33423;INHSC32700000;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium);Not relevant;33413;NHSC-32-99;INHSC32700000;NHSC-32-99;;no
33418;INHSC13700600;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium) self-adhesive;Not relevant;33414;NHSC-13-99/A;INHSC13700600;NHSC-13-99/A;;no
33420;INHSC19700600;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium) self-adhesive;Not relevant;33414;NHSC-19-99/A;INHSC19700600;NHSC-19-99/A;;no
33422;INHSC25700600;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium) self-adhesive;Not relevant;33414;NHSC-25-99/A;INHSC25700600;NHSC-25-99/A;;no
33424;INHSC32700600;Item;NH/ArmaFlex Smart C;Sheet – precovered (EPDM with glass cloth and aluminium) self-adhesive;Not relevant;33414;NHSC-32-99/A;INHSC32700600;NHSC-32-99/A;;no
33416;INHSC00900070;Item;NH/ArmaFlex Smart C;Tape (glass cloth and aluminium) standard with self-adhesive;Not relevant;33415;NHSC-TAPE-70;INHSC00900070;NHSC-TAPE-70;;no
33478;I0F431TT00010HI038;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);3/8 inch;33474;3/8 inch;;;Product Workflow 2.0 - Blocked;no
33479;I0F431TT00010HI012;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);1/2 inch;33474;1/2 inch;;;Product Workflow 2.0 - Blocked;no
36597;I0F431TT00010HI058;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);5/8 inch;33474;5/8 inch;;;Product Workflow 2.0 - Blocked;no
33480;I0F431TT00010HI034;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);3/4 inch;33474;3/4 inch;;;Product Workflow 2.0 - Blocked;no
36598;I0F431TT00010HI078;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);7/8 inch;33474;7/8 inch;;;Product Workflow 2.0 - Blocked;no
33481;I0F431TT00010HI100;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);1 inch;33474;1 inch;;;Product Workflow 2.0 - Blocked;no
36599;I0F431TT00010HI118;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);1-1/8 inch;33474;1-1/8 inch;;;Product Workflow 2.0 - Blocked;no
36600;I0F431TT00010HI138;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);1-3/8 inch;33474;1-3/8 inch;;;Product Workflow 2.0 - Blocked;no
36601;I0F431TT00010HI158;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);1-5/8 inch;33474;1-5/8 inch;;;Product Workflow 2.0 - Blocked;no
36602;I0F431TT00010HI200;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);2 inch;33474;2 inch;;;Product Workflow 2.0 - Blocked;no
36603;I0F431TT00010HI218;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);2-1/8 inch;33474;2-1/8 inch;;;Product Workflow 2.0 - Blocked;no
36604;I0F431TT00010HI212;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);2-1/2 inch;33474;2-1/2 inch;;;Product Workflow 2.0 - Blocked;no
36605;I0F431TT00010HI258;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);2-5/8 inch;33474;2-5/8 inch;;;Product Workflow 2.0 - Blocked;no
36606;I0F431TT00010HI300;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);3 inch;33474;3 inch;;;Product Workflow 2.0 - Blocked;no
36607;I0F431TT00010HI318;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);3-1/8 inch;33474;3-1/8 inch;;;Product Workflow 2.0 - Blocked;no
36608;I0F431TT00010HI400;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);4 inch;33474;4 inch;;;Product Workflow 2.0 - Blocked;no
36609;I0F431TT00010HI418;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);4-1/8 inch;33474;4-1/8 inch;;;Product Workflow 2.0 - Blocked;no
36610;I0F431TT00010HI412;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);4-1/2 inch;33474;4-1/2 inch;;;Product Workflow 2.0 - Blocked;no
36611;I0F431TT00010HI500;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);5 inch;33474;5 inch;;;Product Workflow 2.0 - Blocked;no
36612;I0F431TT00010HI600;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);6 inch;33474;6 inch;;;Product Workflow 2.0 - Blocked;no
36613;I0F431TT00010HI800;Group classification;NH/ArmaFlex (AMERICAS);Tube – standard (NBR);8 inch;33474;8 inch;;;Product Workflow 2.0 - Blocked;no
40501;I0F431TTO0010HI038;Group classification;NH/ArmaFlex (AMERICAS);Tube – slit (NBR);3/8 inch;36595;3/8 inch;;;Product Workflow 2.0 - Blocked;no
36596;I0F431TTO0010HI118;Group classification;NH/ArmaFlex (AMERICAS);Tube – slit (NBR);1-1/8 inch;36595;1-1/8 inch;;;Product Workflow 2.0 - Blocked;no
33785;IPNHS10043;Item;NH/ArmaFlex (AMERICAS);Sheet – standard (NBR);Not relevant;33475;IPNHS10043;IPNHS10043;IPNHS10043;;no
33786;IPNHS34043;Item;NH/ArmaFlex (AMERICAS);Sheet – standard (NBR);Not relevant;33475;IPNHS34043;IPNHS34043;IPNHS34043;;no
33790;IPNHS12043;Item;NH/ArmaFlex (AMERICAS);Sheet – standard (NBR);Not relevant;33475;IPNHS12043;IPNHS12043;IPNHS12043;;no
33779;IPNHR10040;Item;NH/ArmaFlex (AMERICAS);Roll – standard (NBR);Not relevant;33476;"NHR10040        1""";IPNHR10040;"NHR10040        1""";;no
33780;IPNHR11240;Item;NH/ArmaFlex (AMERICAS);Roll – standard (NBR);Not relevant;33476;IPNHR11240;IPNHR11240;IPNHR11240;;no
33781;IPNHR12040;Item;NH/ArmaFlex (AMERICAS);Roll – standard (NBR);Not relevant;33476;IPNHR12040;IPNHR12040;IPNHR12040;;no
33782;IPNHR58040;Item;NH/ArmaFlex (AMERICAS);Roll – standard (NBR);Not relevant;33476;IPNHR58040;IPNHR58040;IPNHR58040;;no
33783;IPNHR14040;Item;NH/ArmaFlex (AMERICAS);Roll – standard (NBR);Not relevant;33476;IPNHR14040;IPNHR14040;IPNHR14040;;no
33784;IPNHR34040;Item;NH/ArmaFlex (AMERICAS);Roll – standard (NBR);Not relevant;33476;IPNHR34040;IPNHR34040;IPNHR34040;;no
39662;IPAES10043;Item;ArmaTuff;Sheet – precovered (NBR with rubber based covering);Not relevant;33934;IPAES10043;IPAES10043;IPAES10043;;no
39663;IPAES11243;Item;ArmaTuff;Sheet – precovered (NBR with rubber based covering);Not relevant;33934;IPAES11243;IPAES11243;IPAES11243;;no
39664;IPAES20043;Item;ArmaTuff;Sheet – precovered (NBR with rubber based covering);Not relevant;33934;IPAES20043;IPAES20043;IPAES20043;;no
34121;IPSES10043;Item;ArmaTuff;Sheet – precovered (NBR with rubber-based covering) self-adhesive;Not relevant;40066;IPSES10043;IPSES10043;IPSES10043;;no
34122;IPSES11243;Item;ArmaTuff;Sheet – precovered (NBR with rubber-based covering) self-adhesive;Not relevant;40066;IPSES11243;IPSES11243;IPSES11243;;no
34123;IPSES20043;Item;ArmaTuff;Sheet – precovered (NBR with rubber-based covering) self-adhesive;Not relevant;40066;IPSES20043;IPSES20043;IPSES20043;;no
39659;IPAER20040;Item;ArmaTuff;Roll – precovered (NBR with rubber based covering);Not relevant;40067;IPAER20040;IPAER20040;IPAER20040;;no
39660;IPAER10040;Item;ArmaTuff;Roll – precovered (NBR with rubber based covering);Not relevant;40067;IPAER10040;IPAER10040;IPAER10040;;no
39661;IPAER11240;Item;ArmaTuff;Roll – precovered (NBR with rubber based covering);Not relevant;40067;IPAER11240;IPAER11240;IPAER11240;;no
39665;IPAET10560150X;Item;ArmaTuff;Tape (Polypropylene) with self-adhesive – insulation;Not relevant;40068;IPAET10560150X;IPAET10560150X;IPAET10560150X;;no
48101;IPAET07059150X;Item;ArmaTuff;Tape (Polypropylene) with self-adhesive – insulation;Not relevant;40068;IPAET07059150X;IPAET07059150X;IPAET07059150X;;no
